user_id,age,occupation,gender
2041,32,executive/managerial,M
2042,9,sales/marketing,M
2046,28,executive/managerial,M
2047,27,clerical/admin,M
2048,25,academic/educator,M
2049,25,executive/managerial,M
2051,28,sales/marketing,F
2052,26,college/grad student,F
2054,33,scientist,M
2055,28,other or not specified,M
2056,30,homemaker,M
2057,31,programmer,M
2058,27,college/grad student,M
2059,31,college/grad student,M
2060,29,executive/managerial,M
2061,29,self-employed,F
2062,34,sales/marketing,M
2064,31,sales/marketing,M
2065,21,sales/marketing,M
2066,26,executive/managerial,M
2067,25,academic/educator,M
2068,28,sales/marketing,F
2071,27,clerical/admin,M
2072,18,sales/marketing,M
2073,31,academic/educator,M
2074,29,other or not specified,M
2075,29,sales/marketing,M
2076,28,college/grad student,M
2077,31,academic/educator,M
2078,27,doctor/health care,M
2079,26,executive/managerial,M
2080,30,scientist,M
2081,30,artist,M
2082,19,sales/marketing,M
2084,27,other or not specified,M
2085,31,K-12 student,M
2086,84,retired,M
2090,32,college/grad student,M
2094,34,other or not specified,M
2095,26,sales/marketing,M
2098,31,executive/managerial,M
2099,28,sales/marketing,M
2101,30,college/grad student,M
2102,19,college/grad student,M
2104,19,scientist,M
2105,28,college/grad student,M
2109,16,K-12 student,M
2113,30,sales/marketing,M
2114,20,scientist,M
2117,34,sales/marketing,M
2118,31,college/grad student,M
2119,28,self-employed,M
2122,32,college/grad student,M
2125,30,academic/educator,M
2128,30,scientist,M
2129,36,executive/managerial,M
2131,26,college/grad student,M
2132,37,executive/managerial,M
2135,30,academic/educator,F
2136,28,scientist,F
2140,27,self-employed,M
2141,25,scientist,M
2142,27,executive/managerial,M
2144,34,self-employed,M
2145,36,executive/managerial,M
2146,26,other or not specified,M
2149,26,executive/managerial,M
2152,32,college/grad student,M
2154,23,other or not specified,M
2156,28,executive/managerial,M
2158,25,sales/marketing,M
2163,27,self-employed,M
2166,27,scientist,F
2167,32,academic/educator,M
2168,31,executive/managerial,M
2170,25,self-employed,M
2171,32,artist,M
2173,21,other or not specified,M
2176,30,K-12 student,F
2177,29,other or not specified,F
2183,33,executive/managerial,M
2184,28,sales/marketing,M
2185,30,other or not specified,M
2190,30,sales/marketing,M
2191,30,sales/marketing,M
2195,27,doctor/health care,M
2198,18,sales/marketing,M
2199,25,college/grad student,M
2200,29,other or not specified,M
2202,27,sales/marketing,M
2207,26,other or not specified,M
2208,32,sales/marketing,M
2210,28,sales/marketing,M
2212,30,technician/engineer,M
2214,32,sales/marketing,M
2216,44,other or not specified,M
2217,22,sales/marketing,M
2218,28,executive/managerial,M
2221,29,other or not specified,F
2224,34,self-employed,M
2226,25,executive/managerial,M
2227,23,college/grad student,M
2229,28,homemaker,M
2230,27,executive/managerial,M
2231,33,executive/managerial,M
2233,30,college/grad student,M
2235,26,college/grad student,M
2237,30,other or not specified,M
2239,21,K-12 student,M
2240,26,college/grad student,M
2241,30,sales/marketing,M
2244,29,scientist,M
2245,17,homemaker,M
2247,33,college/grad student,M
2248,32,sales/marketing,M
2250,33,college/grad student,M
2251,44,executive/managerial,M
2253,26,college/grad student,M
2254,30,sales/marketing,M
2256,26,self-employed,M
2259,26,artist,M
2260,32,scientist,M
2263,22,scientist,M
2264,34,executive/managerial,M
2266,27,college/grad student,M
2267,28,college/grad student,M
2269,42,college/grad student,M
2270,28,sales/marketing,M
2273,34,scientist,M
2274,22,sales/marketing,M
2280,29,scientist,M
2282,33,other or not specified,M
2283,32,executive/managerial,M
2284,32,executive/managerial,M
2286,32,college/grad student,M
2288,25,college/grad student,M
2289,20,other or not specified,M
2295,19,K-12 student,M
2301,21,K-12 student,M
2305,28,other or not specified,M
2306,34,academic/educator,M
2309,26,academic/educator,F
2313,25,executive/managerial,M
2315,31,college/grad student,M
2316,27,programmer,M
2320,27,self-employed,F
2321,29,sales/marketing,M
2324,34,sales/marketing,M
2326,39,retired,M
2327,29,executive/managerial,F
2328,25,scientist,F
2331,33,academic/educator,F
2332,30,executive/managerial,M
2336,32,executive/managerial,M
2338,11,K-12 student,F
2339,34,homemaker,F
2340,27,college/grad student,M
2341,28,executive/managerial,M
2342,32,executive/managerial,F
2345,28,self-employed,M
2347,34,college/grad student,M
2348,34,college/grad student,M
2350,27,college/grad student,M
2351,25,customer service,M
2352,30,clerical/admin,M
2355,34,college/grad student,M
2357,29,executive/managerial,M
2358,25,college/grad student,M
2360,32,sales/marketing,M
2361,19,sales/marketing,M
2362,26,sales/marketing,M
2363,27,scientist,M
2364,42,executive/managerial,M
2366,31,executive/managerial,M
2368,26,sales/marketing,M
2371,33,scientist,M
2372,33,self-employed,M
2373,31,scientist,M
2374,29,sales/marketing,F
2375,29,college/grad student,M
2376,40,academic/educator,M
2380,30,self-employed,M
2381,29,executive/managerial,M
2382,34,sales/marketing,M
2384,25,academic/educator,F
2389,43,artist,F
2390,29,other or not specified,M
2394,33,scientist,M
2395,30,sales/marketing,M
2396,34,executive/managerial,M
2400,27,college/grad student,M
2401,29,executive/managerial,M
2402,33,scientist,M
2403,27,executive/managerial,M
2405,28,college/grad student,M
2406,34,executive/managerial,M
2410,31,sales/marketing,M
2416,34,executive/managerial,M
2417,28,executive/managerial,M
2419,31,executive/managerial,M
2420,53,sales/marketing,F
2423,29,self-employed,M
2427,34,college/grad student,M
2428,31,artist,F
2429,32,doctor/health care,M
2432,27,executive/managerial,M
2433,31,clerical/admin,F
2434,33,college/grad student,M
2436,38,self-employed,M
2438,28,college/grad student,M
2440,30,executive/managerial,M
2441,29,college/grad student,M
2442,32,other or not specified,F
2443,30,executive/managerial,M
2444,27,sales/marketing,M
2448,26,college/grad student,M
2449,34,college/grad student,M
2451,29,scientist,M
2452,28,college/grad student,M
2453,27,college/grad student,M
2457,30,other or not specified,M
2458,29,executive/managerial,M
2459,30,executive/managerial,M
2460,31,tradesman/craftsman,M
2461,31,executive/managerial,M
2463,26,executive/managerial,M
2464,18,K-12 student,M
2465,33,self-employed,M
2466,28,college/grad student,M
2468,40,self-employed,F
2470,31,scientist,F
2471,28,executive/managerial,M
2474,33,sales/marketing,M
2476,25,self-employed,M
2478,31,executive/managerial,M
2479,31,college/grad student,M
2480,25,executive/managerial,F
2482,22,sales/marketing,M
2484,54,artist,F
2485,30,self-employed,M
2486,34,college/grad student,M
2490,26,college/grad student,M
2491,43,executive/managerial,F
2493,27,self-employed,M
2494,34,sales/marketing,M
2495,25,college/grad student,M
2496,21,self-employed,F
2499,26,college/grad student,F
2501,25,other or not specified,F
2502,21,sales/marketing,M
2505,32,executive/managerial,M
2506,33,artist,F
2507,33,clerical/admin,M
2512,26,executive/managerial,M
2513,25,sales/marketing,M
2514,26,scientist,F
2516,26,executive/managerial,M
2517,28,sales/marketing,M
2518,28,sales/marketing,F
2519,33,college/grad student,M
2521,34,academic/educator,F
2526,42,college/grad student,F
2527,31,executive/managerial,M
2528,29,college/grad student,M
2529,22,sales/marketing,M
2531,32,other or not specified,M
2534,27,college/grad student,M
2536,56,retired,F
2537,80,retired,M
2538,25,college/grad student,F
2540,26,college/grad student,M
2542,21,K-12 student,M
2543,27,sales/marketing,M
2544,34,scientist,M
2545,34,scientist,F
2547,31,college/grad student,M
2548,30,college/grad student,M
2549,33,sales/marketing,M
2550,21,college/grad student,M
2552,25,executive/managerial,M
2555,26,self-employed,F
2557,31,executive/managerial,M
2559,27,college/grad student,F
2560,30,scientist,M
2561,27,customer service,M
2562,31,executive/managerial,M
2563,29,college/grad student,M
2567,26,doctor/health care,M
2569,26,college/grad student,M
2572,54,executive/managerial,M
2575,33,college/grad student,M
2577,28,executive/managerial,M
2580,29,sales/marketing,M
2581,30,scientist,M
2582,29,sales/marketing,M
2585,29,college/grad student,M
2587,31,college/grad student,M
2588,34,college/grad student,M
2589,34,college/grad student,M
2590,33,artist,M
2593,32,college/grad student,M
2594,27,doctor/health care,M
2595,28,sales/marketing,M
2597,31,college/grad student,M
2598,26,executive/managerial,M
2601,32,sales/marketing,M
2602,26,other or not specified,M
2603,26,college/grad student,M
2604,34,other or not specified,F
2607,27,self-employed,M
2612,30,executive/managerial,M
2613,30,retired,M
2615,77,doctor/health care,F
2617,34,college/grad student,F
2618,25,college/grad student,M
2619,27,executive/managerial,M
2620,28,homemaker,M
2622,30,college/grad student,F
2623,26,other or not specified,M
2625,29,college/grad student,M
2627,30,college/grad student,M
2628,43,executive/managerial,M
2630,32,other or not specified,M
2631,30,scientist,M
2632,49,college/grad student,F
2638,28,executive/managerial,M
2640,34,sales/marketing,F
2641,32,college/grad student,F
2643,31,sales/marketing,M
2644,28,sales/marketing,F
2646,30,self-employed,M
2647,30,college/grad student,M
2648,32,college/grad student,F
2651,29,academic/educator,F
2652,29,college/grad student,M
2653,33,scientist,M
2654,32,sales/marketing,M
2655,30,executive/managerial,M
2657,38,sales/marketing,M
2659,33,executive/managerial,M
2663,19,sales/marketing,M
2664,33,retired,M
2665,31,college/grad student,M
2667,34,executive/managerial,M
2670,26,scientist,M
2671,32,self-employed,M
2674,34,college/grad student,M
2676,29,self-employed,M
2678,31,technician/engineer,M
2679,32,college/grad student,M
2680,28,college/grad student,F
2682,34,retired,F
2683,18,scientist,M
2684,32,artist,M
2685,30,executive/managerial,M
2686,82,retired,F
2688,27,college/grad student,M
2690,30,college/grad student,M
2693,26,college/grad student,M
2694,27,college/grad student,M
2696,28,sales/marketing,M
2697,16,K-12 student,F
2698,32,K-12 student,M
2699,31,college/grad student,M
2701,26,college/grad student,M
2703,25,executive/managerial,F
2708,32,executive/managerial,M
2711,29,sales/marketing,F
2712,18,sales/marketing,M
2713,11,scientist,M
2715,35,other or not specified,M
2716,33,college/grad student,F
2717,32,college/grad student,M
2718,33,sales/marketing,M
2719,33,executive/managerial,M
2722,30,executive/managerial,M
2723,25,self-employed,M
2726,32,executive/managerial,M
2727,30,clerical/admin,M
2728,9,homemaker,F
2729,28,executive/managerial,M
2730,26,academic/educator,M
2733,30,self-employed,M
2735,30,scientist,M
2736,42,academic/educator,M
2737,33,college/grad student,M
2738,29,other or not specified,M
2739,27,college/grad student,F
2740,34,executive/managerial,M
2741,26,sales/marketing,M
2742,32,sales/marketing,M
2744,28,college/grad student,M
2754,28,college/grad student,M
2755,25,sales/marketing,M
2757,34,clerical/admin,M
2763,29,college/grad student,M
2764,37,executive/managerial,F
2766,34,other or not specified,M
2768,33,executive/managerial,M
2776,25,college/grad student,M
2778,25,executive/managerial,M
2780,27,sales/marketing,M
2781,32,college/grad student,F
2783,27,scientist,M
2786,27,college/grad student,F
2787,31,scientist,M
2788,34,self-employed,M
2789,32,executive/managerial,M
2790,35,academic/educator,M
2791,32,college/grad student,F
2792,29,K-12 student,F
2795,31,scientist,F
2796,28,other or not specified,M
2797,29,college/grad student,M
2798,42,executive/managerial,F
2799,40,retired,M
2800,37,executive/managerial,M
2801,25,executive/managerial,M
2805,18,homemaker,F
2806,25,college/grad student,M
2807,26,executive/managerial,M
2808,29,executive/managerial,M
2810,32,sales/marketing,M
2812,31,sales/marketing,M
2813,21,artist,F
2814,49,academic/educator,F
2815,33,executive/managerial,M
2816,29,scientist,M
2817,34,sales/marketing,M
2818,25,college/grad student,M
2819,26,college/grad student,M
2821,28,executive/managerial,M
2822,29,sales/marketing,M
2823,20,sales/marketing,M
2824,26,executive/managerial,M
2825,28,college/grad student,M
2828,32,executive/managerial,M
2829,29,executive/managerial,M
2832,26,college/grad student,M
2833,29,homemaker,M
2837,27,scientist,M
2838,28,academic/educator,F
2839,27,homemaker,M
2840,30,clerical/admin,M
2841,29,self-employed,M
2842,33,self-employed,M
2843,30,sales/marketing,M
2844,31,executive/managerial,M
2845,43,executive/managerial,F
2846,27,retired,M
2850,33,college/grad student,M
2852,34,executive/managerial,M
2853,29,executive/managerial,M
2854,26,homemaker,F
2855,32,scientist,M
2856,33,scientist,M
2858,29,executive/managerial,M
2864,26,sales/marketing,F
2867,34,self-employed,M
2869,32,college/grad student,M
2870,28,executive/managerial,M
2872,34,clerical/admin,M
2873,30,other or not specified,M
2874,22,college/grad student,M
2875,33,homemaker,M
2876,32,college/grad student,F
2878,31,college/grad student,M
2881,28,self-employed,F
2883,29,college/grad student,F
2886,25,college/grad student,M
2887,31,executive/managerial,M
2888,25,executive/managerial,M
2889,30,college/grad student,M
2892,26,scientist,M
2893,31,sales/marketing,M
2896,37,other or not specified,M
2901,28,college/grad student,M
2903,21,self-employed,M
2904,39,executive/managerial,M
2907,39,technician/engineer,M
2908,26,sales/marketing,M
2909,25,sales/marketing,M
2912,34,executive/managerial,M
2913,34,executive/managerial,M
2914,28,artist,F
2916,24,scientist,M
2917,32,tradesman/craftsman,M
2918,50,academic/educator,M
2921,29,executive/managerial,M
2923,27,other or not specified,M
2924,26,scientist,M
2925,18,artist,M
2927,43,academic/educator,F
2928,21,sales/marketing,M
2929,33,other or not specified,M
2931,19,sales/marketing,M
2932,32,other or not specified,M
2933,30,sales/marketing,M
2934,18,college/grad student,M
2936,25,other or not specified,M
2938,29,executive/managerial,F
2939,27,college/grad student,M
2940,32,college/grad student,M
2941,33,executive/managerial,M
2943,30,college/grad student,M
2944,27,college/grad student,M
2945,29,sales/marketing,M
2947,29,sales/marketing,M
2948,34,sales/marketing,M
2949,26,executive/managerial,M
2950,28,sales/marketing,M
2951,25,college/grad student,F
2952,26,other or not specified,M
2953,30,retired,M
2955,24,sales/marketing,M
2957,30,retired,F
2959,33,sales/marketing,M
2960,34,executive/managerial,M
2963,25,executive/managerial,F
2965,28,programmer,M
2966,18,sales/marketing,F
2967,30,college/grad student,M
2970,19,sales/marketing,M
2971,33,academic/educator,M
2972,26,homemaker,M
2975,27,technician/engineer,M
2976,36,other or not specified,M
2977,31,executive/managerial,M
2979,32,scientist,M
2981,28,artist,M
2985,15,K-12 student,M
2992,24,sales/marketing,F
2994,28,programmer,M
2996,28,other or not specified,M
2997,25,scientist,F
2998,32,homemaker,F
3000,14,self-employed,F
3003,28,college/grad student,M
3004,25,college/grad student,M
3005,28,tradesman/craftsman,M
3008,23,sales/marketing,M
